"","HUC_ID","HUC_DIGITS","NUMBER_STATIONS","BIBI","ERMQ","ERMQ_METAL","ERMQ_PAH","ERMQ_PCB","ERMQ_PEST"
"57",30502060401,12,2,2.25,0.0188324535,0.045783095,0.0016632895,0.007998775,0.0280462915
"58",30502060402,12,5,2.875,0.0151621436,0.0378811262,0.0025812386,0.0012206466,0.0130328432
"59",30502060403,12,3,3.5,0.0189857753333333,0.051319049,0.00215928033333333,0.0009878,0.00802389033333333
"60",30502060404,12,7,3.66666666666667,0.0129421012857143,0.0355047732857143,0.000959227714285714,0.00146842157142857,0.00543428657142857
"61",30502060405,12,17,3.4375,0.0136331754705882,0.0386043041176471,0.000362293788235294,0.00146037776470588,0.00504901088235294
"62",30502070705,12,9,2.44444444444444,0.0110279245555556,0.0298055316666667,0.000643896777777778,0.000509864222222222,0.00774041544444444
"63",30502070706,12,2,3.75,0.0171801435,0.0505270005,0.0003713945,0.0011298615,0.0010747345
"64",30502071003,12,7,2.66666666666667,0.0186091281428571,0.0498972897142857,0.001902135,0.00304563114285714,0.0105197822857143
"65",30502071101,12,12,2.90909090909091,0.0196117466666667,0.0523105094166667,0.00317825194166667,0.00240875683333333,0.00150223591666667
"66",30502071102,12,10,2.35,0.0135110528,0.0361137048,0.00047209687,0.00594128963,0.0036432256
"67",30502071103,12,19,3.39473684210526,0.0209451318947368,0.0433934165789474,0.0111229582105263,0.00467966821052632,0.000815936631578947
"68",30502071104,12,1,3.5,0.004890888,0.014579607,0,0.000744444,0
"69",30502080407,12,5,3.2,0.0220221556,0.0494108626,0.00211825834,0.003804848,0.050033852
"70",30502080501,12,2,3.5,0.011595825,0.032722818,0.0007438125,0.00628212,0.0002827875
"71",30502080502,12,7,3.28571428571429,0.0149124347142857,0.037344519,0.00396039645714286,0.00377493742857143,0.001941091
"72",30502080503,12,11,3.18181818181818,0.0121883728181818,0.0346503384545455,0.000595061818181818,0.00100005409090909,0.00330118872727273
"73",30502080601,12,3,2.5,0.00985057133333333,0.0230158593333333,0.002847361,0.00330037033333333,0.00598538533333333
"74",30502080602,12,2,3,0.015271547,0.0410110625,0.0014605005,0.010842749,0.004299683
"75",30502080603,12,5,3.1,0.0230935108,0.0631060114,0.0026156988,0.004629889,0.0054012848
"76",30502080604,12,6,4,0.012663614,0.0255473471666667,0.00757501116666667,0.0004996945,0.000286556333333333
"77",30502080605,12,10,3.1,0.0099376608,0.0277399062,0.00051341867,0.00216890431,0.0027657951
"78",30502080606,12,7,3.42857142857143,0.0113236475714286,0.0305230952857143,0.00155666514285714,0.00163777928571429,0.0012495
"79",30502080607,12,5,4.1,0.0110298668,0.032178991,0.00046689388,0.0007869256,0.000214167
"80",30502090101,12,12,3.125,0.023918365,0.069664844,0.000886106875,0.00217127175,0.000858604916666667
"81",30502090201,12,1,2,0.015676565,0.04220489,0.00296911,0,0
"82",30502090202,12,22,3.66666666666667,0.0222223357272727,0.0639249839545454,0.000632944818181818,0.00447752377272727,0.00112751527272727
"83",30502090203,12,14,4.03846153846154,0.013965863,0.0404855185714286,0.000505999685714286,0.00157330042857143,0.0004566265
"84",30502090204,12,4,4.375,0.0073986865,0.0220426485,0.000153324825,0.0002516985,0.0001170905
"85",30502100101,12,4,3.625,0.018914896,0.048234011,0.0030742775,0.00942828575,0.00588890875
"86",30502100102,12,25,3.77083333333333,0.01326667948,0.03840160436,0.000437227644,0.0041688594,0.00086917056
"87",30601090306,12,7,2.71428571428571,0.0179703128571429,0.0469531664285714,0.0024449935,0.00400716514285714,0.0114166827142857
"88",30601100202,12,6,3.66666666666667,0.017195449,0.044746983,0.00244461533333333,0.00118561566666667,0.0114223885
"89",30601100301,12,7,3.78571428571429,0.0108491404285714,0.027405101,0.00252687842857143,0.00370051742857143,0.00229430785714286
"90",30601100302,12,2,3.25,0.0091258835,0.026439448,0.000577355,0,0
"91",30601100303,12,5,3.625,0.016430824,0.0484726986,0.0002837378,0.0015186288,0.0006754834
"92",30601100304,12,4,4,0.007970221,0.02193600575,0.00031589125,0.002506775,9.388025e-05
"93",3040207020160,14,4,3.375,0.005117091,0.01462355025,0.0002612845,0.001690972,0.00039902525
"94",3040207020200,14,7,3.64285714285714,0.00712147757142857,0.0163350841428571,0.002393046,0.00348184914285714,0.000815073428571429
"95",3040207040020,14,9,3.77777777777778,0.00690897488888889,0.0203704757777778,0.000404820666666667,0.000860322222222222,0.000611949333333333
"96",3050112060020,14,3,2.33333333333333,0.034482142,0.0991575743333333,0.002032636,0.00238476866666667,0
"97",3050112060030,14,5,1.9,0.0313104502,0.0811705362,0.0056022934,0.009544298,0.0098562182
"98",3050201050010,14,6,2.5,0.023628904,0.0620506241666667,0.004353941,0.0026750075,0.00570622316666667
"99",3050201050020,14,3,2.66666666666667,0.0374339093333333,0.0741666306666667,0.0172718483333333,0.027497962,0.0270844793333333
"100",3050201080010,14,2,3,0.010406091,0.0302474345,0.00049979,0.0012694445,0
"101",3050201080020,14,9,3.11111111111111,0.0141334675555556,0.037516897,0.001593085,0.00620041977777778,0.00432218833333333
"102",3050201080030,14,2,2.25,0.006181938,0.018545815,0,0,0
"103",3050202040010,14,4,1.5,0.03413878925,0.07419361275,0.01064312675,0.0117611115,0.03204043225
"104",3050202040020,14,2,2,0.0496972725,0.072000444,0.036452816,0.0321002345,0.055372064
"105",3050202050070,14,3,3.33333333333333,0.00700841866666667,0.0153001563333333,0.00284646466666667,0.000358235,0.00421926333333333
"106",3050202050080,14,1,2,0.02762185,0.035649113,0.029056272,0,0
"107",3050202060010,14,20,3.475,0.0216814165,0.06289529005,0.000633246375,0.00384090225,0.0010278804
"108",3050202060020,14,5,3.125,0.0240811448,0.0682444772,0.001775251,0.0020528966,0.0003638308
"109",3050202060030,14,21,3.85,0.017095537,0.0491609599047619,0.000613738485714286,0.00203592676190476,0.000910695428571429
"110",3050202060040,14,6,4.41666666666667,0.0102867716666667,0.0306897918333333,0.000132463783333333,0.000320576833333333,7.80603333333333e-05
"111",3050202060050,14,1,1,0.041944198,0.123853423,0,0.015833333,0
"112",3050202070010,14,3,3.16666666666667,0.024703754,0.0638141756666667,0.004995418,0.00303486866666667,0.00720069366666667
"113",3050202070020,14,2,2.25,0.0645820685,0.126672052,0.0397209395,0.0070947885,0.00656314
"114",3050202070030,14,19,3.94444444444444,0.0199887762631579,0.053100851,0.00380206018421053,0.00272048526315789,0.00166145121052632
"115",3050202070040,14,13,3.73076923076923,0.0114155220769231,0.0316295197692308,0.00117279023846154,0.00162180861538462,0.00222496130769231
"116",3050205060060,14,1,2,0.035940781,0.118210576,0.00303076,0.008519717,0.002240716
"117",3050205060070,14,14,3.23076923076923,0.0161595332857143,0.0452496159285714,0.000986940857142857,0.00878314814285714,0.00134098142857143
"118",3050205070010,14,5,2.875,0.0151621436,0.0378811262,0.0025812386,0.0012206466,0.0130328432
"119",3050205070020,14,2,2.25,0.0188324535,0.045783095,0.0016632895,0.007998775,0.0280462915
"120",3050205070030,14,15,3.28571428571429,0.0162103240666667,0.0454014902666667,0.00066835496,0.00125139113333333,0.006761575
"121",3050205070040,14,12,3.77272727272727,0.0113467630833333,0.031478448,0.000777175416666667,0.00160815883333333,0.00387676975
"122",3050208010050,14,6,2.91666666666667,0.014925018,0.0406080168333333,0.000805888383333333,0.00276976016666667,0.00195293066666667
"123",3050208010060,14,4,2.66666666666667,0.020944573,0.05826426325,0.002816251,0.002593158,0.00157731175
"124",3050208010070,14,11,2.68181818181818,0.0121465098181818,0.0335730714545455,0.000594350909090909,0.000622591,0.00652847345454545
"125",3050208010080,14,2,3.25,0.03100628,0.0755104795,0.0110193445,0.0009569445,0
"126",3050208040020,14,12,3.13636363636364,0.0153124723333333,0.0422036228333333,0.0011799435,0.00199488066666667,0.00666832841666667
"127",3050208090020,14,5,3.2,0.0220221556,0.0494108626,0.00211825834,0.003804848,0.050033852
"128",3050208090040,14,3,2.5,0.00985057133333333,0.0230158593333333,0.002847361,0.00330037033333333,0.00598538533333333
"129",3050208090050,14,2,3,0.015271547,0.0410110625,0.0014605005,0.010842749,0.004299683
"130",3050208090060,14,5,3.1,0.0230935108,0.0631060114,0.0026156988,0.004629889,0.0054012848
"131",3050208090070,14,10,3.1,0.0099376608,0.0277399062,0.00051341867,0.00216890431,0.0027657951
"132",3050208090080,14,6,4,0.012663614,0.0255473471666667,0.00757501116666667,0.0004996945,0.000286556333333333
"133",3050208090090,14,4,4.125,0.0117300655,0.03408503775,0.00057524675,0.00082764875,0.00026770875
"134",3050208090100,14,7,3.42857142857143,0.0113236475714286,0.0305230952857143,0.00155666514285714,0.00163777928571429,0.0012495
"135",3050208100010,14,17,3.11764705882353,0.0128247618823529,0.0352084035294118,0.000472371276470588,0.00510036237058824,0.00273980876470588
"136",3050208100020,14,13,2.96153846153846,0.0246106130769231,0.04628067,0.0160020663846154,0.00479729815384615,0.000412177153846154
"137",3050208100030,14,7,3.28571428571429,0.0149124347142857,0.037344519,0.00396039645714286,0.00377493742857143,0.001941091
"138",3050208100040,14,2,3.5,0.011595825,0.032722818,0.0007438125,0.00628212,0.0002827875
"139",3050208100050,14,6,3.41666666666667,0.0100842,0.0274805865,0.000705054666666667,0.000942691833333333,0.00605217933333333
"140",3050208100060,14,34,3.62121212121212,0.0141439256470588,0.0402719516764706,0.000751269208823529,0.00433173741176471,0.00133190879411765
"141",3050208110010,14,1,4,0.008229072,0.024554804,3.34824e-05,0.000624033,0
"142",3050208110020,14,3,3.75,0.009193311,0.025134094,0.000421188333333333,0.00184607033333333,0.000125173666666667
"143",3050208110030,14,7,3.78571428571429,0.0108491404285714,0.027405101,0.00252687842857143,0.00370051742857143,0.00229430785714286
"144",3050208110040,14,2,3.25,0.0091258835,0.026439448,0.000577355,0,0
"145",3050208110050,14,6,3.8,0.0144091785,0.0424508723333333,0.000236448166666667,0.00201367216666667,0.000562902833333333
"146",3050208130030,14,6,3.66666666666667,0.017195449,0.044746983,0.00244461533333333,0.00118561566666667,0.0114223885
"147",3050208140010,14,7,2.71428571428571,0.0179703128571429,0.0469531664285714,0.0024449935,0.00400716514285714,0.0114166827142857
