"","HUC_ID","ERMQ_PEST","ERMQ_PCB","HUC_DIGITS","NUMBER_STATIONS","STATION_TYPE","BIBI","ERMQ","ERMQ_METAL","ERMQ_PAH"
"204",3050201080010,0,0.0003916665,14,4,"OpenWater",2.5,0.0119907585,0.0291763825,0.0041519605
"205",3050201080010,0,0.0012694445,14,4,"TidalCreek",3,0.010406091,0.0302474345,0.00049979
"206",3050201080020,0.002356408375,0.0082266762375,14,17,"OpenWater",3.375,0.019446971875,0.039385729375,0.0105460642
"207",3050201080020,0.00432218833333333,0.00620041977777778,14,17,"TidalCreek",3.11111111111111,0.0141334675555556,0.037516897,0.001593085
"208",3050201080030,0,0,14,2,"TidalCreek",2.25,0.006181938,0.018545815,0
"209",3050202040010,0.03204043225,0.0117611115,14,4,"TidalCreek",1.5,0.03413878925,0.07419361275,0.01064312675
"210",3050202040020,0.248357375333333,0.0632781313333333,14,5,"OpenWater",2.5,1.060964429,0.157245173,1.81778079466667
"211",3050202040020,0.055372064,0.0321002345,14,5,"TidalCreek",2,0.0496972725,0.072000444,0.036452816
"212",3050202050070,0.0003024545,0.00259429175,14,7,"OpenWater",3.25,0.009423138,0.0243002365,0.001975315
"213",3050202050070,0.00421926333333333,0.000358235,14,7,"TidalCreek",3.33333333333333,0.00700841866666667,0.0153001563333333,0.00284646466666667
"214",3050202050080,0,0,14,1,"TidalCreek",2,0.02762185,0.035649113,0.029056272
"215",3050202060010,0.001152156,0.00189244514285714,14,27,"OpenWater",3.71428571428571,0.0229517258571429,0.0642259198571428,0.00252594514285714
"216",3050202060010,0.0010278804,0.00384090225,14,27,"TidalCreek",3.475,0.0216814165,0.06289529005,0.000633246375
"217",3050202060020,0.0003638308,0.0020528966,14,5,"TidalCreek",3.125,0.0240811448,0.0682444772,0.001775251
"218",3050202060030,0.0002469566,0.0005036066,14,26,"OpenWater",4.1,0.0180390274,0.052556879,0.0008833932
"219",3050202060030,0.000910695428571429,0.00203592676190476,14,26,"TidalCreek",3.85,0.017095537,0.0491609599047619,0.000613738485714286
"220",3050202060040,0,0.0035,14,8,"OpenWater",4.25,0.021250216,0.0674927015,0.00053823545
"221",3050202060040,7.80603333333333e-05,0.000320576833333333,14,8,"TidalCreek",4.41666666666667,0.0102867716666667,0.0306897918333333,0.000132463783333333
